paper_id,paper,研究创新性,研究创新性_std,现状洞察度,现状洞察度_std,理论建构力,理论建构力_std,逻辑连贯性,逻辑连贯性_std,学术共识度,学术共识度_std,前瞻延展性,前瞻延展性_std,ccb_score,round1_avg_std,round2_avg_std
1235,raw/fullpaper/1235-法学研究-2017-3-修复生态环境责任的实证解析-吕忠梅-政协第十二届全国委员会社会和法制委员会.pdf,63.5,13.59,58.0,11.58,70.75,4.38,86.25,3.03,83.25,3.7,79.0,2.92,71.84,15.78,7.57
1236,raw/fullpaper/1236-法学研究-2024-6-修正普及主义视域下跨境破产的本土选择-郭帅-中国政法大学国际法学院.pdf,78.75,2.59,87.25,3.27,62.75,5.54,84.25,4.49,78.25,2.49,78.5,4.09,82.22,13.8,4.33
1237,raw/fullpaper/1237-法学研究-2022-3-债务清理上破产法与执行法的关系-何欢-上海财经大学法学院.pdf,72.0,24.28,84.5,1.5,84.0,3.67,89.5,1.66,81.5,9.6,83.25,3.03,86.18,12.97,8.4
1238,raw/fullpaper/1238-法学研究-2024-2-债权人代位权的类型化构造-俞彦韬-华东政法大学.pdf,87.25,1.3,85.0,3.67,91.0,1.73,89.75,2.86,88.25,2.05,79.5,1.66,90.97,6.23,2.55
1239,raw/fullpaper/1239-法学研究-2023-4-债权多重让与的体系解释-方新军-苏州大学王健法学院.pdf,86.0,1.22,90.0,2.92,53.5,17.53,91.0,1.73,86.0,4.69,63.5,4.97,85.38,11.47,6.35
1240,raw/fullpaper/1240-法学研究-2022-4-债法总则消亡史-朱庆育-南京大学法学院.pdf,61.25,14.89,79.5,7.53,51.25,9.6,86.5,6.1,88.25,4.02,41.25,4.15,71.72,16.12,8.9
1241,raw/fullpaper/1241-法学研究-2018-4-先签合同与后续合同的关系及其解释-崔建远-清华大学法学院.pdf,70.75,15.3,65.0,23.45,86.25,5.4,82.5,2.87,85.25,0.43,80.25,2.86,79.9,14.38,9.68
1242,raw/fullpaper/1242-法学研究-2017-6-免除刑罚制度的比较考察-曾文科-中国政法大学.pdf,75.75,3.77,73.0,19.09,69.25,11.48,77.25,1.3,83.75,3.34,78.75,2.59,77.31,16.13,8.0
1243,raw/fullpaper/1243-法学研究-2021-6-党内法规体系的形成与完善-孟涛-中国人民大学法学院.pdf,32.5,5.59,58.25,15.22,50.5,14.08,77.75,6.5,71.25,15.22,79.0,1.73,52.38,15.65,11.25
1244,raw/fullpaper/1244-法学研究-2017-4-党政体制如何塑造基层执法-陈柏峰-中南财经政法大学法学院.pdf,43.5,11.5,60.5,17.98,68.25,11.88,86.5,3.2,67.5,24.66,71.25,6.83,61.99,21.7,14.65
1245,raw/fullpaper/1245-法学研究-2021-1-党政联合发文的制度逻辑及其规范化问题-封丽霞-中共中央党校(国家行政学院)政治和法律教研部.pdf,60.0,15.0,50.5,24.15,52.5,15.9,84.0,4.24,76.75,3.03,72.5,6.69,65.09,20.9,13.28
1246,raw/fullpaper/1246-法学研究-2017-1-党管政法_党与政法关系的演进-周尚君-西南政法大学行政法学院.pdf,36.25,2.17,71.75,2.49,28.75,9.6,80.75,7.36,75.75,2.86,57.25,10.03,53.75,16.38,6.65
1247,raw/fullpaper/1247-法学研究-2022-3-全国人大常委会宪法地位的历史变迁与体系展开-钱坤-中国人民大学法学院.pdf,69.5,23.72,63.5,29.74,72.25,10.64,88.5,0.87,84.0,3.67,75.75,2.49,76.04,18.93,13.68
1248,raw/fullpaper/1248-法学研究-2016-6-全案移送背景下控方卷宗笔录在审判阶段的使用-孙远-中国青年政治学院法学院副教授.pdf,72.0,20.82,82.5,1.8,82.0,7.04,84.5,1.5,73.0,27.83,80.25,3.03,75.0,15.97,11.92
1249,raw/fullpaper/1249-法学研究-2021-6-全球知识产权治理博弈的深层话语构造_中国范式和中国路径-邵科-南京大学法学院.pdf,60.5,9.39,87.0,2.12,47.75,1.79,83.75,4.38,72.5,8.41,80.25,2.86,69.96,11.03,5.57
1250,raw/fullpaper/1250-法学研究-2020-5-全球金融治理的合法性困局及其应对-廖凡-中国社会科学院国际合作局.pdf,33.75,4.15,72.0,4.95,67.5,11.1,85.25,4.55,76.0,3.46,73.75,5.45,60.82,15.45,6.48
1251,raw/fullpaper/1251-法学研究-2022-3-全过程人民民主的法治向度阐析-胡玉鸿-华东政法大学人权研究院、习近平法治思想研究中心.pdf,31.25,2.17,35.0,9.35,47.0,2.12,62.5,8.56,52.0,5.87,47.5,10.31,42.26,17.8,7.38
1252,raw/fullpaper/1252-法学研究-2021-3-全面依法治国与第三方评估制度的完善-周汉华-中国社会科学院法学研究所.pdf,74.25,2.49,78.25,4.6,53.75,18.16,80.0,5.83,85.0,3.0,77.0,2.12,75.93,17.97,6.97
1253,raw/fullpaper/1253-法学研究-2017-3-全面依法治国背景下的刑事公诉-孙谦-最高人民检察院.pdf,30.0,0.0,48.75,23.82,47.5,2.5,69.25,2.59,69.25,5.97,59.5,3.64,46.74,18.22,7.42
1254,raw/fullpaper/1254-法学研究-2016-3-八二宪法土地条款_一个原旨主义的解释-彭錞-北京大学法学院.pdf,82.0,5.79,67.5,8.29,77.5,4.82,86.0,4.69,83.0,5.87,81.75,2.05,83.74,14.15,6.08
1255,raw/fullpaper/1255-法学研究-2018-1-公众意见影响法官决策的理论和实验分析-陈林林-浙江工商大学.pdf,76.5,6.1,73.5,11.06,81.75,2.28,77.25,6.14,79.75,3.03,67.5,2.87,79.9,15.07,6.05
1256,raw/fullpaper/1256-法学研究-2018-1-公众意见影响法官决策的理论和实验分析-陈林林-浙江工商大学.pdf,73.75,6.65,53.5,22.52,75.5,7.57,83.0,2.12,77.0,2.12,62.5,2.5,74.47,17.92,8.35
1257,raw/fullpaper/1257-法学研究-2021-4-公共性视角下的互联网平台反垄断规制-张晨颖-清华大学法学院.pdf,57.0,20.09,56.75,10.66,69.0,5.74,85.5,4.72,80.75,2.95,67.25,3.96,68.76,18.93,9.25
1258,raw/fullpaper/1258-法学研究-2019-5-公司代表越权担保的制度逻辑解析以公司法第16条第1款为中心-邹海林-中国社会科学院法学研究所.pdf,77.75,11.76,91.75,3.96,85.25,8.17,89.25,2.95,86.25,2.17,63.25,5.36,88.07,13.65,6.62
1259,raw/fullpaper/1259-法学研究-2021-3-公司债券非公开发行的规范模式-叶林-中国人民大学民商事法律科学研究中心.pdf,76.25,3.63,73.5,9.76,60.5,13.52,78.5,0.87,83.25,3.7,74.75,5.97,76.35,19.72,7.22
1260,raw/fullpaper/1260-法学研究-2020-3-公司决议瑕疵立法的范式转换与体系重构-丁勇-华东政法大学.pdf,86.0,2.74,90.5,3.5,92.5,2.87,90.5,1.66,87.0,2.12,79.0,1.0,92.26,8.33,2.67
1261,raw/fullpaper/1261-法学研究-2024-1-公司分配视角下的股东身份从属债权劣后受偿-何欢-上海财经大学法学院.pdf,74.0,20.82,88.5,0.87,90.5,3.2,88.5,0.87,87.75,1.79,76.5,1.5,86.74,11.68,5.58
1262,raw/fullpaper/1262-法学研究-2018-1-公司属人法的确定_真实本座主义的未来-邢钢-北京师范大学法学院.pdf,76.5,6.1,82.5,2.87,69.25,10.18,84.5,1.5,82.25,1.79,80.75,2.59,83.51,13.03,4.82
1263,raw/fullpaper/1263-法学研究-2025-2-公司挤出合并下异议股东回购请求权的功能定位-耿利航-中国政法大学民商经济法学院.pdf,83.0,2.12,78.5,2.18,87.0,2.12,88.0,3.08,88.5,0.87,77.75,1.79,86.82,7.9,2.33
1264,raw/fullpaper/1264-法学研究-2022-2-公司机会规则的反思与体系建构-袁崇霖-清华大学法学院.pdf,73.5,17.87,86.75,1.3,90.25,3.03,85.25,0.43,86.5,1.5,80.0,3.81,87.34,9.42,5.37
1265,raw/fullpaper/1265-法学研究-2020-4-公司治理中的控股股东及其法律规制-赵旭东-中国政法大学.pdf,60.75,15.61,85.25,0.43,68.0,7.07,84.5,3.91,82.75,3.11,81.25,2.59,78.38,13.37,6.3
1266,raw/fullpaper/1266-法学研究-2024-3-公司法上社会责任条款司法化的逻辑与再塑-吴维锭-中国人民大学法学院.pdf,85.25,3.56,86.25,1.09,85.0,2.12,91.75,4.09,88.5,2.5,82.0,3.08,91.97,7.5,3.17
1267,raw/fullpaper/1267-法学研究-2019-2-公司融资语境下股与债的界分-许德风-北京大学法学院.pdf,80.0,3.54,80.75,4.38,84.75,4.09,64.0,34.66,74.25,20.96,76.25,5.45,75.0,17.35,14.07
1268,raw/fullpaper/1268-法学研究-2021-1-公司资本制度的后端改革与偿债能力测试的借鉴-朱慈蕴-深圳大学法学院.pdf,60.75,14.34,83.5,1.66,69.75,9.65,85.0,2.12,77.75,8.98,75.75,1.3,76.4,14.15,7.32
1269,raw/fullpaper/1269-法学研究-2015-2-公民参与司法_理论、实践及改革——以刑事司法为中心的考察-陈卫东-中国人民大学法学院.pdf,30.0,3.54,74.5,7.53,71.75,8.17,85.75,5.12,75.0,6.28,81.5,2.69,60.96,11.42,6.42
1270,raw/fullpaper/1270-法学研究-2017-2-公法上警察概念的变迁-陈鹏-厦门大学法学院.pdf,74.25,12.5,89.0,1.73,61.0,18.36,83.75,5.85,84.0,1.22,79.5,1.66,80.62,16.12,7.95
1271,raw/fullpaper/1271-法学研究-2020-2-公私法协动视野下生态环境损害赔偿的理论构成-冯洁语-南京大学法学院.pdf,84.25,2.86,85.0,4.12,78.5,4.09,85.75,1.3,84.0,3.74,77.75,1.79,86.76,11.73,3.45
1272,raw/fullpaper/1272-法学研究-2020-3-公章抗辩的类型与处理-陈甦-中国社会科学院法学研究所.pdf,81.5,3.84,67.5,8.56,88.0,1.87,86.5,1.5,87.75,1.79,53.75,2.17,82.53,15.77,3.8
1273,raw/fullpaper/1273-法学研究-2020-1-共犯人关系的再思考-张明楷-清华大学法学院.pdf,85.5,8.17,84.25,1.48,80.5,7.26,89.75,2.05,86.5,1.5,51.25,6.5,87.32,15.65,5.18
1274,raw/fullpaper/1274-法学研究-2021-1-关联交易规制的世行范式评析与中国范式重构-汪青松-重庆市人文社科重点研究基地_市场交易法律制度研究基地.pdf,73.5,3.84,86.0,3.67,78.5,8.87,84.5,1.5,87.0,2.12,80.75,4.38,84.91,11.8,4.67
1275,raw/fullpaper/1275-法学研究-2015-3-关联性要素与地理标志法的构造-王笑冰-山东大学法学院.pdf,72.25,17.56,79.5,1.66,85.75,5.12,84.5,1.5,82.75,1.92,71.25,6.5,82.22,12.05,6.58
1276,raw/fullpaper/1276-法学研究-2018-6-关键信息基础设施保护的合作治理-陈越峰-华东政法大学法律学院.pdf,69.75,5.76,80.75,1.92,78.25,6.02,81.25,2.59,80.75,1.3,73.75,2.17,79.54,13.63,3.8
1277,raw/fullpaper/1277-法学研究-2015-5-具体的打击错误_从故意认定到故意归责-欧阳本祺-东南大学法学院.pdf,89.5,1.66,86.75,1.3,79.25,6.61,89.25,2.95,87.0,1.73,72.25,1.79,89.99,6.55,3.08
1278,raw/fullpaper/1278-法学研究-2023-1-养老机构人身损害赔偿责任之过错认定-徐银波-西南政法大学.pdf,76.25,5.85,77.25,5.54,87.0,3.0,88.25,2.49,86.75,2.05,75.75,3.34,84.21,11.0,4.32
1279,raw/fullpaper/1279-法学研究-2025-1-内地与香港继承判决流通制度的构建-张淑钿-深圳大学法学院.pdf,70.0,3.81,61.25,10.83,70.0,11.49,85.0,2.12,86.5,1.5,83.25,3.03,76.47,17.1,6.3
1280,raw/fullpaper/1280-法学研究-2023-5-再法典化背景下我国刑法犯罪法律后果体系的完善-刘仁文-中国社会科学院法学研究所.pdf,67.75,13.5,63.75,19.6,59.75,12.62,86.75,5.26,85.75,1.3,77.5,5.72,72.87,17.3,11.17
1281,raw/fullpaper/1281-法学研究-2016-4-再现型摄影作品之著作权认定-马一德-中南财经政法大学知识产权研究中心研究员.pdf,65.25,8.7,82.5,2.87,69.75,9.44,83.75,7.29,77.5,2.87,56.0,6.96,76.46,14.4,7.32
1282,raw/fullpaper/1282-法学研究-2016-3-农村土地_三权分置_的法理阐释与制度意蕴-高飞-广东外语外贸大学土地法制研究院.pdf,75.75,12.91,77.25,1.3,74.5,7.92,88.0,3.46,87.25,6.3,55.0,11.81,80.76,15.1,8.4
1283,raw/fullpaper/1283-法学研究-2019-5-农村土地承包法修改后的承包地法权配置-高圣平-中国人民大学民商事法律科学研究中心.pdf,72.25,15.88,88.75,0.83,62.0,15.95,88.0,0.0,86.5,1.5,73.75,9.91,81.03,12.7,8.47
1284,raw/fullpaper/1284-法学研究-2022-3-农村集体经济组织法构众说窥略——有关农村集体经济组织法律形式变革的稿件编后感-陈甦-中国社会科学院法学研究所.pdf,74.0,10.0,86.75,1.3,50.0,5.0,84.25,3.96,73.75,13.94,78.75,4.15,75.0,18.87,7.38
1285,raw/fullpaper/1285-法学研究-2022-3-农民集体与农村集体经济组织关系之二元论-高海-安徽财经大学法学院.pdf,82.0,3.74,81.75,5.4,83.0,6.44,86.75,3.03,83.0,2.12,80.25,3.49,88.24,15.22,4.63
1286,raw/fullpaper/1286-法学研究-2022-3-农民集体成员的集体资产股份权-韩松-西北政法大学民商法学院.pdf,62.0,18.6,64.5,5.68,66.25,10.83,86.0,4.69,79.5,3.64,69.75,3.03,71.99,18.05,8.95
1287,raw/fullpaper/1287-法学研究-2015-4-决议行为效力规则之构造-徐银波-西南政法大学.pdf,71.75,16.33,87.5,1.5,78.5,10.59,87.25,1.3,75.75,15.14,64.5,7.63,83.29,16.08,10.1
1288,raw/fullpaper/1288-法学研究-2015-5-准抽象危险犯概念之提倡-陈洪兵-南京师范大学法学院.pdf,66.25,12.62,79.75,4.02,74.75,6.76,84.25,2.49,82.0,4.9,53.25,8.61,77.16,14.92,7.58
1289,raw/fullpaper/1289-法学研究-2015-5-分段审查抑或归口审查_羁押必要性审查的改革逻辑-林喜芬-上海交通大学凯原法学院.pdf,67.75,21.98,77.0,3.0,84.5,7.4,80.0,1.41,85.0,2.12,70.5,4.33,78.76,14.75,7.73
1290,raw/fullpaper/1290-法学研究-2025-2-分级分类原则下监管标准的建构与运用-石肖雪-苏州大学王健法学院.pdf,40.0,10.61,73.5,1.5,79.75,5.8,90.25,3.03,82.75,2.49,77.25,6.38,66.72,12.77,5.73
1291,raw/fullpaper/1291-法学研究-2017-2-刑事印证证明新探-龙宗智-四川大学法学院.pdf,73.5,6.1,84.25,1.3,73.25,3.7,86.5,2.06,85.75,1.3,69.75,14.29,82.04,14.57,5.53
1292,raw/fullpaper/1292-法学研究-2024-4-刑事司法公平正义感受的主观程序正义框架与测度——以2015-2023年全国调查数据为基础-吴洪淇-北京大学法学院.pdf,57.5,14.43,82.5,3.28,51.5,6.5,74.0,5.34,78.25,2.05,72.5,2.69,69.21,15.6,6.62
1293,raw/fullpaper/1293-法学研究-2016-5-刑事程序比例构造方法论探析-秦策-南京师范大学法学院.pdf,65.25,14.62,63.25,3.7,81.0,4.06,85.0,2.12,85.25,0.43,72.0,9.97,75.21,14.53,6.72
1294,raw/fullpaper/1294-法学研究-2017-6-刑事被告人答辩制度之构建-欧卫安-广州大学法学院.pdf,66.5,7.66,75.5,1.5,67.5,9.01,84.0,5.34,78.25,7.95,69.25,4.87,75.91,18.88,7.0
1295,raw/fullpaper/1295-法学研究-2019-4-刑事证据分布理论及其运用-冯俊伟-山东大学法学院.pdf,65.5,17.84,83.0,7.68,78.5,3.91,85.5,0.87,88.25,2.05,77.0,3.0,79.62,12.75,6.82
1296,raw/fullpaper/1296-法学研究-2019-4-刑事证据标准与证明标准之异同-熊晓彪-吉林大学司法文明协同创新中心.pdf,86.0,2.12,90.75,1.92,77.75,10.21,85.0,3.0,85.5,1.5,68.0,3.46,88.43,12.08,4.27
1297,raw/fullpaper/1297-法学研究-2022-6-刑事证明标准的规范偏移与校正——从_刑事诉讼法解释_第140条切入-王星译-华中科技大学法学院.pdf,85.75,2.86,79.5,4.97,64.5,13.24,87.75,2.28,82.5,2.87,77.5,2.5,84.0,14.53,5.52
1298,raw/fullpaper/1298-法学研究-2022-4-刑事诉讼专门性证据的扩张与规制-吴洪淇-北京大学法学院.pdf,76.75,9.93,69.25,9.58,56.0,23.84,85.75,5.12,80.0,3.81,74.5,2.87,76.44,18.15,10.62
1299,raw/fullpaper/1299-法学研究-2017-2-刑事诉讼中变更公诉的限度-周长军-山东大学法学院.pdf,70.0,8.92,79.75,7.15,77.5,6.18,79.25,2.95,77.5,8.56,80.25,4.92,80.79,15.22,7.45
1300,raw/fullpaper/1300-法学研究-2024-6-刑事诉讼办案期限_功能变迁与诉讼化改造-董坤-中国社会科学院法学研究所.pdf,63.25,27.9,83.75,5.45,78.5,8.17,85.5,2.96,80.0,7.04,81.25,2.17,81.0,17.7,10.32
1301,raw/fullpaper/1301-法学研究-2025-3-刑事诉讼时间规范的理论逻辑与制度改良-郭晶-中国人民公安大学法学院.pdf,81.75,2.49,81.0,4.06,75.0,6.28,88.25,2.05,86.5,1.5,81.5,0.87,86.91,10.5,3.33
1302,raw/fullpaper/1302-法学研究-2017-4-刑事诉讼法中的侦查概括条款-艾明-西南政法大.pdf,65.5,6.54,67.0,15.64,80.5,7.26,84.25,1.3,86.0,1.22,75.75,3.77,75.91,19.77,6.87
1303,raw/fullpaper/1303-法学研究-2020-3-刑事诉讼法时间效力规则研究-聂友伦-中国人民大学刑事法律科学研究中心.pdf,80.0,7.04,84.5,3.57,84.75,4.09,87.75,2.68,88.75,1.3,80.75,2.59,88.72,7.88,4.08
1304,raw/fullpaper/1304-法学研究-2019-3-刑事辩护率_差异化及其经济因素分析--以四川省2015-2016年一审判决书为样本-左卫民-四川大学法学院.pdf,60.5,9.91,66.75,3.7,69.25,10.21,83.5,3.2,76.0,5.1,72.75,3.96,71.93,15.88,6.95
1305,raw/fullpaper/1305-法学研究-2017-5-刑事速裁程序试点实效检验——基于12666份速裁案件裁判文书的实证分析-李本森-中国政法大学诉讼法学研究院.pdf,58.25,14.46,29.5,15.6,60.5,12.18,75.5,1.5,62.25,24.42,51.25,12.44,55.94,22.1,15.52
1306,raw/fullpaper/1306-法学研究-2016-3-刑事隐蔽性证据规则研究-秦宗文-南京大学法学院.pdf,74.25,5.12,73.75,7.53,75.0,9.95,84.25,3.77,79.25,5.63,78.75,2.59,79.62,14.0,6.65
1307,raw/fullpaper/1307-法学研究-2020-4-刑民交叉实体问题的解决路径——_法律效果论_之展开-陈少青-对外经济贸易大学法学院.pdf,86.25,3.03,85.0,2.12,84.25,3.77,90.5,1.66,85.5,0.5,77.75,6.18,89.6,7.13,3.3
1308,raw/fullpaper/1308-法学研究-2018-6-刑民交叉案件中的事实认定与证据使用-龙宗智-四川大学法学院.pdf,82.75,4.97,79.75,3.03,81.0,3.67,84.0,3.67,87.5,1.5,75.5,4.56,85.03,11.72,4.1
1309,raw/fullpaper/1309-法学研究-2024-2-刑法上恶劣影响情节的经验考察与理论构建-郭旨龙-中国政法大学刑事司法学院.pdf,68.5,16.04,55.75,16.68,74.5,7.57,83.25,3.7,84.75,1.64,75.5,1.5,73.03,17.37,9.07
1310,raw/fullpaper/1310-法学研究-2023-5-刑法中义务冲突的界定、类型与体系定位-张小宁-上海政法学院上海司法研究所.pdf,62.75,16.69,84.5,4.5,70.75,9.42,84.0,4.24,80.0,3.81,58.75,4.15,76.28,15.53,8.25
1311,raw/fullpaper/1311-法学研究-2016-4-刑法体系的合宪性调控——以_李斯特鸿沟_为视角-张翔-中国人民大学法学院教授.pdf,76.0,12.19,86.5,1.5,74.25,8.32,87.0,2.92,87.25,1.92,81.75,2.49,85.75,11.48,5.65
1312,raw/fullpaper/1312-法学研究-2017-1-刑法修正_维度、策略、评价与反思-梁根林-北京大学法学院.pdf,60.0,16.72,84.0,3.67,64.25,12.32,87.5,5.55,85.25,2.17,80.5,0.87,77.87,14.35,7.93
1313,raw/fullpaper/1313-法学研究-2015-2-刑法教义学研究的中国主体性-丁胜明-西南政法大学法学院.pdf,78.5,5.77,88.5,0.87,60.0,7.04,85.5,2.87,83.0,5.87,67.5,10.31,82.24,14.15,6.3
1314,raw/fullpaper/1314-法学研究-2021-2-初查的行政执法化改革及其配套机制——以公安机关_行刑衔接_为视角-张泽涛-广州大学法学院.pdf,62.5,16.53,72.5,2.87,69.5,6.54,82.0,2.55,84.0,3.74,78.75,2.59,73.68,16.02,6.68
1315,raw/fullpaper/1315-法学研究-2015-2-删而未除的_管辖错误_再审——基于2013年以来最高人民法院裁定书的分析-李浩-南京师范大学法学院.pdf,74.0,4.69,72.0,3.74,58.25,4.09,84.25,3.96,87.25,3.96,73.75,5.85,76.16,16.35,5.07
1316,raw/fullpaper/1316-法学研究-2018-2-判例自发性运用现象的生成与效应-顾培东-四川大学法学院.pdf,57.75,17.21,77.0,4.12,54.25,2.49,86.25,3.03,82.25,2.86,78.75,4.15,71.37,14.72,6.53
1317,raw/fullpaper/1317-法学研究-2017-6-利他型人寿保险中投保人与受益人的对价关系-岳卫-南京大学法学院.pdf,83.75,4.38,86.75,2.05,83.5,4.77,86.25,1.79,86.25,3.03,74.5,9.12,88.0,12.57,4.85
1318,raw/fullpaper/1318-法学研究-2025-1-制定法历史解释的论辩效力及其作用限度-杨知文-华东政法大学法律学院.pdf,53.5,11.72,88.0,3.08,60.5,6.95,86.0,1.22,69.75,22.65,64.25,7.19,73.5,21.33,10.17
1319,raw/fullpaper/1319-法学研究-2020-6-功能主义视域下的行政协议-徐键-上海财经大学法学院.pdf,81.0,5.34,76.25,10.69,88.0,1.87,81.0,7.81,85.25,5.97,79.5,3.64,84.12,15.82,6.8
1320,raw/fullpaper/1320-法学研究-2018-5-动产抵押的登记对抗原理-庄加园-上海交通大学凯原法学院.pdf,72.75,19.25,83.5,2.6,80.25,7.22,88.5,4.09,78.0,6.2,71.75,6.02,83.31,13.65,8.72
1321,raw/fullpaper/1321-法学研究-2021-2-动产担保物权的默示延伸-庄加园-上海交通大学凯原法学院.pdf,85.0,2.12,84.75,4.09,80.75,4.87,83.5,3.2,81.5,6.65,83.25,1.09,88.84,13.42,4.23
1322,raw/fullpaper/1322-法学研究-2023-6-劳动关系认定的理论澄清与规范建构-朱军-上海交通大学凯原法学院.pdf,89.75,2.86,85.75,1.3,90.25,3.03,85.25,0.43,87.0,2.12,68.5,0.87,90.84,10.58,2.03
1323,raw/fullpaper/1323-法学研究-2017-2-劳动力市场灵活性与劳动合同法的修改-谢增毅-中国社会科学院法学研究所.pdf,67.0,8.34,69.0,11.11,53.75,15.14,88.0,3.74,84.25,1.3,70.75,2.95,73.07,16.65,8.18
1324,raw/fullpaper/1324-法学研究-2021-2-劳动基准法的范畴、规范结构与私法效力-沈建峰-中央财经大学法学院.pdf,78.75,10.08,82.25,2.17,84.5,7.26,87.0,3.39,87.5,0.87,78.25,2.49,85.53,11.43,5.05
1325,raw/fullpaper/1325-法学研究-2020-4-劳动者社交媒体言论自由及其限制-谢增毅-中国社会科学院法学研究所.pdf,51.0,16.39,73.5,1.5,80.75,4.66,75.25,3.27,81.75,3.9,62.5,4.82,70.25,13.02,6.65
1326,raw/fullpaper/1326-法学研究-2017-1-包需求合同的法理与适用-刘承韪-中国政法大学比较法学研究院.pdf,64.75,4.09,80.0,5.1,69.25,14.02,85.5,4.33,78.75,5.63,77.5,8.29,77.01,15.55,7.98
1327,raw/fullpaper/1327-法学研究-2019-1-协助决定取代成年监护替代决定——兼论民法典婚姻家庭编监护与协助的增设-李霞-华东政法大学.pdf,60.5,8.56,76.0,1.22,75.75,2.49,81.25,3.27,85.25,2.17,79.5,1.66,74.72,9.97,3.73
1328,raw/fullpaper/1328-法学研究-2025-2-单位犯罪废止论-李立丰-吉林大学理论法学研究中心.pdf,85.75,1.48,75.75,17.8,62.25,6.18,85.5,5.72,84.5,1.5,78.75,2.59,82.19,12.62,6.77
